Date,Open,High,Low,Close,Adj Close,Volume,^NDXT_Close,QTEC_Close,^SP500-45_Close
2007-01-25,249.5645751953125,251.3080291748047,241.9232177734375,243.13368225097656,243.13368225097656,12784741,1073.719970703125,19.979999542236328,357.2099914550781
2007-01-26,244.54837036132812,248.02035522460938,242.60565185546875,246.99420166015625,246.99420166015625,11034204,1075.4599609375,20.030000686645508,357.6199951171875
2007-01-29,248.07017517089844,248.4437713623047,244.3341827392578,245.31549072265625,245.31549072265625,9587201,1073.510009765625,19.959999084472656,358.04998779296875
2007-01-30,246.07763671875,248.07017517089844,244.6928253173828,246.23704528808594,246.23704528808594,8392339,1077.97998046875,20.049999237060547,359.7799987792969
2007-01-31,247.3179931640625,251.55709838867188,246.82981872558594,249.8136444091797,249.8136444091797,24503703,1078.530029296875,20.100000381469727,361.8599853515625
2007-02-01,252.05523681640625,252.06021118164062,239.8659210205078,239.9755096435547,239.9755096435547,31434785,1082.9100341796875,20.170000076293945,360.44000244140625
2007-02-02,240.40390014648438,241.59445190429688,238.0128631591797,239.85098266601562,239.85098266601562,12620127,1089.22998046875,20.239999771118164,361.4800109863281
2007-02-05,237.8584442138672,238.10751342773438,232.2245635986328,232.70774841308594,232.70774841308594,14467826,1093.9200439453125,20.3799991607666,361.20001220703125
2007-02-06,233.17599487304688,235.76629638671875,232.757568359375,234.8596954345703,234.8596954345703,10683696,1090.530029296875,20.239999771118164,360.32000732421875
2007-02-07,236.0253143310547,236.28933715820312,233.5147247314453,234.12742614746094,234.12742614746094,8270484,1104.8699951171875,20.540000915527344,363.0199890136719
2007-02-08,233.15109252929688,235.99044799804688,231.70651245117188,234.63552856445312,234.63552856445312,8183961,1104.780029296875,20.56999969482422,363.3599853515625
2007-02-09,234.94436645507812,235.4574432373047,229.88832092285156,230.0825958251953,230.0825958251953,9753622,1086.47998046875,20.25,358.80999755859375
2007-02-12,229.4798583984375,230.3316650390625,226.66041564941406,228.28932189941406,228.28932189941406,11552139,1080.760009765625,20.100000381469727,357.4800109863281
2007-02-13,228.71771240234375,230.5259246826172,227.7762451171875,228.69281005859375,228.69281005859375,8155655,1082.949951171875,20.149999618530273,358.3399963378906
2007-02-14,229.14112854003906,233.68907165527344,228.75257873535156,232.0950469970703,232.0950469970703,11440321,1103.760009765625,20.56999969482422,363.4800109863281
2007-02-15,232.12991333007812,232.19467163085938,229.49977111816406,229.87338256835938,229.87338256835938,8115104,1111.050048828125,20.690000534057617,365.010009765625
2007-02-16,230.535888671875,234.19717407226562,230.1672821044922,234.09255981445312,234.09255981445312,12400306,1108.530029296875,20.670000076293945,363.75
2007-02-20,233.3603057861328,235.4923095703125,231.48733520507812,235.1685333251953,235.1685333251953,8165693,1114.9300537109375,20.770000457763672,365.29998779296875
2007-02-21,234.04275512695312,238.4462432861328,232.99667358398438,237.04150390625,237.04150390625,11323485,1113.6500244140625,20.670000076293945,364.7099914550781
2007-02-22,238.45123291015625,241.2158660888672,236.3092498779297,237.03652954101562,237.03652954101562,11530859,1121.6800537109375,20.8700008392334,366.07000732421875
2007-02-23,236.98670959472656,237.58447265625,233.0265655517578,234.43128967285156,234.43128967285156,7794306,1120.2900390625,20.889999389648438,365.0
2007-02-26,235.53216552734375,236.73765563964844,231.00912475585938,231.596923828125,231.596923828125,7969560,1120.2900390625,20.75,363.2799987792969
2007-02-27,226.65045166015625,229.04148864746094,222.7500762939453,223.54708862304688,223.54708862304688,18695413,1069.989990234375,20.049999237060547,348.9700012207031
2007-02-28,224.36402893066406,225.98794555664062,220.6927947998047,223.8858184814453,223.8858184814453,16124814,1075.5400390625,20.049999237060547,350.44000244140625
2007-03-01,220.50848388671875,225.3652801513672,219.178466796875,223.27809143066406,223.27809143066406,17435509,1068.8599853515625,19.90999984741211,349.3299865722656
2007-03-02,221.7239227294922,223.51222229003906,218.52093505859375,218.52093505859375,218.52093505859375,13216554,1050.8499755859375,19.65999984741211,344.0299987792969
2007-03-05,217.69403076171875,221.91819763183594,217.68406677246094,219.6516876220703,219.6516876220703,12757841,1039.4300537109375,19.360000610351562,342.5199890136719
2007-03-06,222.89952087402344,228.6429901123047,222.8546905517578,227.9207000732422,227.9207000732422,15123876,1058.739990234375,19.709999084472656,348.739990234375
2007-03-07,230.48109436035156,230.70526123046875,226.29678344726562,226.96926879882812,226.96926879882812,13117183,1051.3900146484375,19.610000610351562,346.9100036621094
2007-03-08,228.75257873535156,231.880859375,226.20213317871094,226.510986328125,226.510986328125,10765802,1062.02001953125,19.760000228881836,348.1700134277344
2007-03-09,228.1448516845703,228.3441162109375,224.20960998535156,225.63426208496094,225.63426208496094,9992715,1063.7099609375,19.790000915527344,347.8399963378906
2007-03-12,225.44000244140625,226.77499389648438,224.7127227783203,226.5259246826172,226.5259246826172,6956778,1072.25,19.979999542236328,350.7099914550781
2007-03-13,224.21458435058594,225.12118530273438,220.5881805419922,220.68780517578125,220.68780517578125,12802407,1048.7900390625,19.559999465942383,343.8999938964844
2007-03-14,220.7874298095703,223.49229431152344,218.68032836914062,223.1635284423828,223.1635284423828,16093899,1060.0899658203125,19.68000030517578,348.4599914550781
2007-03-15,223.0937957763672,224.07012939453125,221.14111328125,222.26190185546875,222.26190185546875,7917968,1060.1400146484375,19.739999771118164,348.2200012207031
2007-03-16,221.992919921875,222.51596069335938,219.12367248535156,219.6018829345703,219.6018829345703,11360623,1057.9300537109375,19.700000762939453,347.8800048828125
2007-03-19,220.79739379882812,223.41259765625,219.49229431152344,222.77996826171875,222.77996826171875,10434365,1063.489990234375,19.790000915527344,350.4700012207031
2007-03-20,222.06265258789062,222.9642791748047,220.97174072265625,221.80860900878906,221.80860900878906,6868649,1072.31005859375,19.93000030517578,351.79998779296875
2007-03-21,221.81857299804688,227.43252563476562,221.77374267578125,227.4225616455078,227.4225616455078,11640067,1099.3699951171875,20.469999313354492,358.7699890136719
2007-03-22,226.95431518554688,230.22207641601562,225.42007446289062,230.15731811523438,230.15731811523438,11403985,1091.800048828125,20.350000381469727,356.8999938964844
2007-03-23,229.86341857910156,230.8297882080078,227.6865692138672,230.05270385742188,230.05270385742188,8253420,1090.9599609375,20.290000915527344,356.07000732421875
2007-03-26,229.41510009765625,231.6317901611328,226.9593048095703,231.6317901611328,231.6317901611328,9455911,1096.469970703125,20.389999389648438,358.1000061035156
2007-03-27,230.9095001220703,231.74635314941406,229.31048583984375,230.94436645507812,230.94436645507812,7510446,1087.2099609375,20.280000686645508,355.8999938964844
2007-03-28,230.0726318359375,231.85096740722656,229.21583557128906,230.07760620117188,230.07760620117188,9217621,1071.739990234375,19.979999542236328,352.6600036621094
2007-03-29,231.40762329101562,232.12991333007812,226.65045166015625,229.5994110107422,229.5994110107422,8006900,1067.52001953125,19.760000228881836,352.239990234375
2007-03-30,230.18719482421875,230.83477783203125,227.21832275390625,228.2245635986328,228.2245635986328,6785740,1068.9200439453125,19.799999237060547,352.3399963378906
2007-04-02,228.02529907226562,228.40887451171875,225.21583557128906,228.40887451171875,228.40887451171875,6922852,1067.469970703125,19.860000610351562,353.4599914550781
2007-04-03,231.15855407714844,236.23951721191406,231.13365173339844,235.4176025390625,235.4176025390625,13052341,1079.22998046875,20.110000610351562,357.3500061035156
2007-04-04,235.18846130371094,235.61685180664062,233.91323852539062,234.63055419921875,234.63055419921875,7585928,1085.3499755859375,20.200000762939453,359.4599914550781
2007-04-05,234.77001953125,235.16354370117188,233.93316650390625,234.8746337890625,234.8746337890625,5451959,1093.280029296875,20.299999237060547,360.989990234375
2007-04-09,235.6068878173828,235.61685180664062,231.92568969726562,233.2307891845703,233.2307891845703,6147155,1090.6500244140625,20.309999465942383,360.6400146484375
2007-04-10,232.67288208007812,234.51597595214844,231.71148681640625,232.3789825439453,232.3789825439453,5980934,1098.530029296875,20.420000076293945,361.4599914550781
2007-04-11,232.15980529785156,233.82357788085938,230.44125366210938,231.3976593017578,231.3976593017578,7652577,1088.1700439453125,20.229999542236328,358.1499938964844
2007-04-12,231.13365173339844,233.12619018554688,230.25694274902344,232.82232666015625,232.82232666015625,5436100,1097.1099853515625,20.420000076293945,360.92999267578125
2007-04-13,233.350341796875,233.50975036621094,230.81484985351562,232.27438354492188,232.27438354492188,5610551,1099.6199951171875,20.469999313354492,361.69000244140625
2007-04-16,233.35533142089844,237.60440063476562,233.20091247558594,236.24948120117188,236.24948120117188,10193866,1109.3800048828125,20.600000381469727,364.57000732421875
2007-04-17,236.01535034179688,237.30552673339844,234.91946411132812,235.51722717285156,235.51722717285156,6444264,1108.719970703125,20.65999984741211,365.7799987792969
2007-04-18,234.75009155273438,239.05397033691406,233.88833618164062,237.11622619628906,237.11622619628906,11383509,1112.56005859375,20.75,364.8900146484375
2007-04-19,236.36404418945312,240.07513427734375,233.918212890625,234.94436645507812,234.94436645507812,22101733,1110.8699951171875,20.690000534057617,364.6400146484375
2007-04-20,244.34413146972656,245.3304443359375,240.11001586914062,240.3391571044922,240.3391571044922,24414169,1115.06005859375,20.760000228881836,367.5400085449219
2007-04-23,239.15359497070312,241.59445190429688,238.23703002929688,238.64549255371094,238.64549255371094,11391740,1114.030029296875,20.719999313354492,366.32000732421875
2007-04-24,238.411376953125,239.09381103515625,236.8870849609375,237.87339782714844,237.87339782714844,7417097,1126.1099853515625,20.940000534057617,369.1499938964844
2007-04-25,239.10377502441406,239.78622436523438,237.16604614257812,238.1025390625,238.1025390625,7963337,1133.0999755859375,21.110000610351562,372.8800048828125
2007-04-26,238.15733337402344,241.32046508789062,237.66416931152344,239.6915740966797,239.6915740966797,8280722,1137.8399658203125,21.139999389648438,373.57000732421875
2007-04-27,239.13865661621094,240.29930114746094,238.2718963623047,238.61062622070312,238.61062622070312,5873332,1134.3399658203125,21.100000381469727,375.0400085449219
2007-04-30,238.6803741455078,239.77626037597656,234.80987548828125,234.80987548828125,234.80987548828125,7309696,1119.8399658203125,20.940000534057617,371.3800048828125
2007-05-01,235.21336364746094,235.52220153808594,231.2183380126953,233.6243133544922,233.6243133544922,7343824,1122.489990234375,20.899999618530273,373.1199951171875
2007-05-02,233.44996643066406,234.66043090820312,231.99542236328125,232.02032470703125,232.02032470703125,6148360,1130.1099853515625,21.040000915527344,375.510009765625
2007-05-03,232.239501953125,236.1498565673828,231.7762451171875,235.73141479492188,235.73141479492188,7215344,1135.5400390625,21.15999984741211,377.6199951171875
2007-05-04,234.18222045898438,236.53341674804688,232.0701446533203,234.68035888671875,234.68035888671875,7929611,1142.1600341796875,21.260000228881836,378.5799865722656
2007-05-07,235.18846130371094,235.52719116210938,232.36404418945312,232.76254272460938,232.76254272460938,6062840,1139.02001953125,21.25,379.0299987792969
2007-05-08,232.19467163085938,233.2108612060547,231.49728393554688,232.5334014892578,232.5334014892578,5831978,1140.97998046875,21.229999542236328,380.75
2007-05-09,232.2046356201172,234.98422241210938,231.07388305664062,233.7488555908203,233.7488555908203,7808961,1149.0999755859375,21.399999618530273,380.92999267578125
2007-05-10,232.64797973632812,233.868408203125,229.6492156982422,229.87338256835938,229.87338256835938,7400234,1130.1099853515625,21.059999465942383,376.8599853515625
2007-05-11,230.05270385742188,232.6280517578125,229.63925170898438,232.49853515625,232.49853515625,5910270,1147.4100341796875,21.360000610351562,381.7900085449219
2007-05-14,231.8708953857422,232.88209533691406,229.14112854003906,230.02780151367188,230.02780151367188,7774432,1140.199951171875,21.190000534057617,379.9599914550781
2007-05-15,230.11746215820312,230.40638732910156,227.8509521484375,228.1448516845703,228.1448516845703,8268878,1126.1400146484375,20.969999313354492,377.0299987792969
2007-05-16,230.13739013671875,235.68658447265625,228.6529541015625,235.42257690429688,235.42257690429688,13157534,1136.1500244140625,21.1299991607666,380.95001220703125
2007-05-17,235.3478546142578,236.7227020263672,234.52593994140625,234.6006622314453,234.6006622314453,9356138,1130.699951171875,21.1299991607666,379.7200012207031
2007-05-18,235.1336669921875,235.4674072265625,233.9979248046875,234.2818603515625,234.2818603515625,7419506,1139.68994140625,21.149999618530273,382.1600036621094
2007-05-21,233.88833618164062,238.7052764892578,232.4885711669922,234.42132568359375,234.42132568359375,12364773,1144.0899658203125,21.280000686645508,383.8399963378906
2007-05-22,235.61685180664062,238.61062622070312,235.61685180664062,237.04150390625,237.04150390625,7706779,1148.52001953125,21.3799991607666,384.7300109863281
2007-05-23,239.5122528076172,240.8024139404297,235.99044799804688,236.10003662109375,236.10003662109375,10158334,1137.0999755859375,21.229999542236328,381.510009765625
2007-05-24,236.68783569335938,238.7052764892578,234.86964416503906,236.2793731689453,236.2793731689453,8378487,1115.0,20.719999313354492,375.04998779296875
2007-05-25,238.954345703125,241.5695343017578,237.74388122558594,240.85720825195312,240.85720825195312,10737095,1125.3699951171875,20.969999313354492,378.7699890136719
2007-05-29,241.59445190429688,244.98175048828125,241.0963134765625,242.6455078125,242.6455078125,10475117,1134.1400146484375,21.139999389648438,381.05999755859375
2007-05-30,241.3453826904297,248.4886016845703,240.59817504882812,248.36904907226562,248.36904907226562,14545918,1141.989990234375,21.100000381469727,384.25
2007-05-31,249.34539794921875,253.44004821777344,247.6019287109375,248.0253448486328,248.0253448486328,17915501,1151.97998046875,21.450000762939453,385.0299987792969
2007-06-01,249.5645751953125,251.5670623779297,248.03530883789062,249.26568603515625,249.26568603515625,9633976,1155.1099853515625,21.530000686645508,386.3900146484375
2007-06-04,248.0253448486328,254.30181884765625,247.86593627929688,252.58824157714844,252.58824157714844,14255233,1159.72998046875,21.59000015258789,387.4800109863281
2007-06-05,253.92323303222656,258.5309753417969,252.35910034179688,258.4512634277344,258.4512634277344,20972517,1158.1300048828125,21.56999969482422,386.9599914550781
2007-06-06,257.41015625,259.4176330566406,256.6679382324219,258.1573486328125,258.1573486328125,15832523,1148.1800537109375,21.43000030517578,383.17999267578125
2007-06-07,258.9045715332031,262.2669677734375,255.29808044433594,256.5683288574219,256.5683288574219,21340691,1126.9200439453125,21.1299991607666,376.6600036621094
2007-06-08,257.1361999511719,258.8497619628906,253.77877807617188,256.7825012207031,256.7825012207031,12764064,1146.530029296875,21.309999465942383,382.5400085449219
2007-06-11,256.0502624511719,258.1573486328125,254.04776000976562,254.71527099609375,254.71527099609375,9330241,1148.0,21.420000076293945,381.6499938964844
2007-06-12,253.40518188476562,254.87965393066406,250.64552307128906,251.44253540039062,251.44253540039062,12887124,1140.719970703125,21.309999465942383,378.4100036621094
2007-06-13,252.59820556640625,253.32049560546875,248.41387939453125,251.67665100097656,251.67665100097656,14120730,1156.75,21.530000686645508,383.6199951171875
2007-06-14,251.74639892578125,251.99545288085938,249.91326904296875,250.48114013671875,250.48114013671875,9277043,1163.780029296875,21.700000762939453,386.3599853515625
2007-06-15,253.14614868164062,253.5496368408203,249.67913818359375,252.0004425048828,252.0004425048828,12394484,1174.239990234375,21.8700008392334,390.0
2007-06-18,252.1448974609375,257.03656005859375,251.17852783203125,256.6380615234375,256.6380615234375,9708052,1174.699951171875,21.8799991607666,391.1000061035156
2007-06-19,256.0452880859375,257.65924072265625,254.8148956298828,256.1947326660156,256.1947326660156,8743249,1172.25,21.860000610351562,390.95001220703125
2007-06-20,257.5147705078125,258.40643310546875,253.57952880859375,254.03282165527344,254.03282165527344,8708921,1161.3800048828125,21.68000030517578,386.9599914550781
2007-06-21,254.5359344482422,256.6828918457031,252.19471740722656,256.0950927734375,256.0950927734375,8852457,1180.5899658203125,22.0,391.489990234375
2007-06-22,257.24578857421875,261.5147705078125,257.08636474609375,261.5097961425781,261.5097961425781,14461402,1169.0699462890625,21.799999237060547,386.6300048828125
2007-06-25,263.5023193359375,266.49609375,260.7127990722656,262.7252502441406,262.7252502441406,15909410,1157.56005859375,21.510000228881836,385.6000061035156
2007-06-26,265.3703308105469,265.6044616699219,262.137451171875,264.13995361328125,264.13995361328125,11421651,1154.780029296875,21.510000228881836,384.7900085449219
2007-06-27,261.5197448730469,263.0091857910156,258.8099060058594,262.162353515625,262.162353515625,12292102,1171.9599609375,21.809999465942383,389.42999267578125
2007-06-28,261.4599914550781,263.7613525390625,260.9219970703125,261.5247497558594,261.5247497558594,8368048,1172.760009765625,21.84000015258789,389.510009765625
2007-06-29,262.0278625488281,262.71527099609375,258.7601013183594,260.3740539550781,260.3740539550781,7790291,1173.3499755859375,21.8799991607666,388.2099914550781
2007-07-02,261.76385498046875,264.9319763183594,261.1212463378906,264.19970703125,264.19970703125,7001345,1183.3699951171875,22.020000457763672,391.3999938964844
2007-07-03,264.5384521484375,266.20220947265625,262.7651062011719,266.1723327636719,266.1723327636719,3757632,1186.1300048828125,22.09000015258789,394.2799987792969
2007-07-05,266.780029296875,271.18353271484375,265.0814208984375,269.8037109375,269.8037109375,9922854,1195.18994140625,22.25,397.04998779296875
2007-07-06,269.6144104003906,270.9195251464844,268.359130859375,268.69287109375,268.69287109375,5514593,1200.4300537109375,22.3799991607666,398.4599914550781
2007-07-09,270.48614501953125,273.3454284667969,269.12127685546875,270.2669677734375,270.2669677734375,7487560,1206.300048828125,22.479999542236328,398.3500061035156
2007-07-10,270.8796691894531,272.4786682128906,269.81365966796875,270.655517578125,270.655517578125,7740906,1196.8399658203125,22.360000610351562,395.57000732421875
2007-07-11,270.7900085449219,272.2296142578125,268.9967346191406,271.2184143066406,271.2184143066406,6643408,1203.489990234375,22.3799991607666,397.5299987792969
2007-07-12,271.9107971191406,272.6380920410156,269.1013488769531,271.64678955078125,271.64678955078125,6909000,1232.1500244140625,22.940000534057617,406.32000732421875
2007-07-13,272.9319763183594,275.3031005859375,272.60321044921875,275.0490417480469,275.0490417480469,10513460,1231.8900146484375,22.950000762939453,406.1000061035156
2007-07-16,274.1225280761719,278.2470703125,273.6293640136719,275.4624938964844,275.4624938964844,13248473,1228.47998046875,22.8700008392334,406.8299865722656
2007-07-17,276.4836730957031,277.8236389160156,275.15863037109375,276.4637451171875,276.4637451171875,8689649,1246.0899658203125,23.200000762939453,409.6700134277344
2007-07-18,275.91082763671875,276.2146911621094,270.8896484375,273.7240295410156,273.7240295410156,12205579,1237.43994140625,23.049999237060547,406.6199951171875
2007-07-19,275.6966247558594,275.72650146484375,270.1075744628906,273.2707214355469,273.2707214355469,22337815,1258.280029296875,23.5,411.8500061035156
2007-07-20,254.9942169189453,260.6131591796875,253.7987060546875,259.0888671875,259.0888671875,35677830,1242.4300537109375,23.139999389648438,407.6000061035156
2007-07-23,258.53594970703125,259.0290832519531,255.11875915527344,255.29808044433594,255.29808044433594,12761053,1241.3499755859375,23.1200008392334,408.8699951171875
2007-07-24,253.69908142089844,258.37652587890625,252.60816955566406,256.040283203125,256.040283203125,11185971,1224.6800537109375,22.75,402.739990234375
2007-07-25,257.52471923828125,257.5446472167969,251.8360595703125,253.92820739746094,253.92820739746094,11131568,1229.25,22.760000228881836,403.0299987792969
2007-07-26,253.4201202392578,255.3379364013672,248.50852966308594,253.05149841308594,253.05149841308594,13818401,1205.43994140625,22.3799991607666,397.6199951171875
2007-07-27,253.3155059814453,257.34539794921875,251.80616760253906,254.98924255371094,254.98924255371094,11059499,1184.1199951171875,22.079999923706055,390.9599914550781
2007-07-30,255.5023193359375,258.7003173828125,254.2968292236328,257.09136962890625,257.09136962890625,7956311,1198.5400390625,22.350000381469727,393.3399963378906
2007-07-31,259.1436767578125,259.2482604980469,254.04776000976562,254.04776000976562,254.04776000976562,8573014,1173.81005859375,21.899999618530273,386.44000244140625
2007-08-01,254.2968292236328,257.2906188964844,253.12124633789062,255.5122833251953,255.5122833251953,8889596,1181.4599609375,21.969999313354492,390.3399963378906
2007-08-02,255.90081787109375,256.533447265625,253.5496368408203,254.55088806152344,254.55088806152344,6333451,1189.1300048828125,22.010000228881836,393.8699951171875
2007-08-03,254.0726776123047,255.64178466796875,250.5608367919922,250.5608367919922,250.5608367919922,6376210,1151.9300537109375,21.540000915527344,384.7699890136719
2007-08-06,250.5608367919922,254.1224822998047,250.311767578125,254.04776000976562,254.04776000976562,7330373,1169.699951171875,21.709999084472656,390.6099853515625
2007-08-07,253.92323303222656,258.9693298339844,253.56956481933594,257.0465393066406,257.0465393066406,8560567,1170.8299560546875,21.520000457763672,390.4200134277344
2007-08-08,258.7003173828125,261.9082946777344,257.57952880859375,261.9082946777344,261.9082946777344,8168102,1195.489990234375,22.200000762939453,397.1700134277344
2007-08-09,259.4276123046875,262.4263610839844,256.3541259765625,256.4039306640625,256.4039306640625,9729332,1168.6400146484375,21.8700008392334,386.6199951171875
2007-08-10,254.13743591308594,258.3914794921875,251.8709259033203,256.9120178222656,256.9120178222656,11794443,1164.239990234375,21.610000610351562,386.30999755859375
2007-08-13,258.7999572753906,258.9045715332031,255.55711364746094,256.7875061035156,256.7875061035156,6382434,1165.949951171875,21.75,388.1000061035156
2007-08-14,256.8970947265625,257.73394775390625,253.05149841308594,253.3503875732422,253.3503875732422,7294640,1145.0799560546875,21.389999389648438,381.6600036621094
2007-08-15,253.5496368408203,254.88961791992188,247.42758178710938,247.84600830078125,247.84600830078125,10859552,1123.1400146484375,21.020000457763672,374.95001220703125
2007-08-16,245.09133911132812,247.28810119628906,239.33291625976562,244.84226989746094,244.84226989746094,17356012,1115.02001953125,20.56999969482422,367.2799987792969
2007-08-17,247.7912139892578,249.5645751953125,244.9070281982422,249.08636474609375,249.08636474609375,10999876,1142.1800537109375,21.239999771118164,379.3699951171875
2007-08-20,250.29183959960938,250.34165954589844,247.07391357421875,248.0303192138672,248.0303192138672,5414820,1149.3900146484375,21.43000030517578,379.2699890136719
2007-08-21,248.53842163085938,253.13119506835938,247.95559692382812,252.35910034179688,252.35910034179688,7248267,1153.800048828125,21.43000030517578,380.8999938964844
2007-08-22,254.02784729003906,257.1611022949219,253.67416381835938,255.41763305664062,255.41763305664062,6529784,1170.6199951171875,21.809999465942383,385.07000732421875
2007-08-23,257.03656005859375,257.101318359375,252.55337524414062,255.138671875,255.138671875,6176464,1165.760009765625,21.700000762939453,385.7799987792969
2007-08-24,255.347900390625,256.8124084472656,253.30056762695312,256.5384216308594,256.5384216308594,4963937,1177.8900146484375,21.860000610351562,391.5799865722656
2007-08-27,256.2544860839844,257.75885009765625,254.74514770507812,255.6716766357422,255.6716766357422,4667630,1169.3599853515625,21.829999923706055,389.1600036621094
2007-08-28,254.80990600585938,256.5284729003906,251.95062255859375,252.25448608398438,252.25448608398438,6572343,1141.5,21.260000228881836,380.75
2007-08-29,252.9718017578125,255.6916046142578,252.66793823242188,255.48239135742188,255.48239135742188,5117711,1172.6600341796875,21.610000610351562,391.0299987792969
2007-08-30,255.22335815429688,256.7376708984375,254.33668518066406,254.74514770507812,254.74514770507812,5323278,1176.93994140625,21.84000015258789,392.489990234375
2007-08-31,255.59197998046875,257.28564453125,254.780029296875,256.6629638671875,256.6629638671875,5977522,1192.9100341796875,22.25,397.0400085449219
2007-09-04,256.54840087890625,263.01416015625,256.3491516113281,261.594482421875,261.594482421875,7415090,1214.550048828125,22.65999984741211,403.2300109863281
2007-09-05,260.7227478027344,263.75140380859375,260.14990234375,262.9145202636719,262.9145202636719,6650635,1201.9100341796875,22.420000076293945,399.75
2007-09-06,263.6916198730469,263.9257507324219,258.1523742675781,260.78253173828125,260.78253173828125,7278982,1205.8599853515625,22.459999084472656,400.8800048828125
2007-09-07,257.9631042480469,259.64678955078125,257.43505859375,258.705322265625,258.705322265625,7354664,1179.02001953125,21.969999313354492,392.7699890136719
2007-09-10,259.6667175292969,260.06024169921875,254.4861297607422,256.2793884277344,256.2793884277344,6475782,1179.27001953125,22.020000457763672,393.1000061035156
2007-09-11,257.52972412109375,259.85101318359375,256.9020690917969,259.6916198730469,259.6916198730469,5427468,1197.97998046875,22.280000686645508,398.7200012207031
2007-09-12,259.2930908203125,263.0041809082031,258.5309753417969,260.3491516113281,260.3491516113281,5994385,1191.4000244140625,22.239999771118164,396.2900085449219
2007-09-13,261.051513671875,262.6206359863281,260.6330871582031,261.41015625,261.41015625,3796377,1193.8299560546875,22.190000534057617,396.5
2007-09-14,260.62310791015625,264.1449279785156,260.13494873046875,263.38775634765625,263.38775634765625,5550527,1193.3800048828125,22.219999313354492,395.32000732421875
2007-09-17,262.2818908691406,263.6517639160156,261.0564880371094,261.669189453125,261.669189453125,4411474,1186.030029296875,23.0,393.29998779296875
2007-09-18,262.27691650390625,267.62188720703125,261.1561279296875,266.6355895996094,266.6355895996094,8463003,1219.699951171875,22.68000030517578,401.2699890136719
2007-09-19,268.62811279296875,273.6990966796875,268.42388916015625,272.4039611816406,272.4039611816406,11095232,1223.510009765625,22.770000457763672,402.6099853515625
2007-09-20,272.4786682128906,277.3603820800781,271.9954833984375,275.3828125,275.3828125,11091418,1217.3399658203125,22.700000762939453,402.9100036621094
2007-09-21,277.1312561035156,279.3479309082031,275.3828125,279.00421142578125,279.00421142578125,16083460,1223.72998046875,22.799999237060547,405.9599914550781
2007-09-24,279.4525451660156,284.66302490234375,278.95440673828125,282.9494323730469,282.9494323730469,10633709,1217.030029296875,22.6299991607666,407.1199951171875
2007-09-25,280.9469299316406,283.716552734375,280.3790588378906,283.4375915527344,283.4375915527344,5481670,1229.6400146484375,22.850000381469727,411.29998779296875
2007-09-26,284.1349792480469,284.827392578125,280.852294921875,283.0191650390625,283.0191650390625,6717284,1232.3299560546875,22.979999542236328,412.1600036621094
2007-09-27,284.7975158691406,284.802490234375,281.8336181640625,282.6903991699219,282.6903991699219,4128015,1237.43994140625,23.040000915527344,412.70001220703125
